点赞再看,#genre#
古典音樂台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv059
靖天電影台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv061
靖天育樂台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv062
靖天國際台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv063
中視菁采,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv064
靖天資訊台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv065
台視,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv066
tvbs精采台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv067
tvbs歡樂台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv068
愛爾達娛樂,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv070
tvbs新聞台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv072
tvbs,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv073
中視新聞,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv074
鏡新聞,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv075
CATCHPLAY電影台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv076
TRACE SPORTS STARS,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv077
阿裏郎,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv079
中視經典,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv080
TRACE URBAN,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv082
MEZZO LIVE,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv083
國會頻道1,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv084
國會頻道2,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv085
智林體育台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv101
國際財經,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv104
第1商業台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv109
東森新聞,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv152
東森財經新聞,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv153
民視,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv155
民視台灣台,http://gat.bkpcp.top/litv.php?id=4gtv-4gtv156
美國之音,http://gat.bkpcp.top/litv.php?id=litv-ftv03
民視旅遊,http://gat.bkpcp.top/litv.php?id=litv-ftv07
民視影劇,http://gat.bkpcp.top/litv.php?id=litv-ftv09
半島新聞,http://gat.bkpcp.top/litv.php?id=litv-ftv10
民視新聞台,http://gat.bkpcp.top/litv.php?id=litv-ftv13
愛放動漫,http://gat.bkpcp.top/litv.php?id=litv-ftv15
好消息,http://gat.bkpcp.top/litv.php?id=litv-ftv16
好消息2台,http://gat.bkpcp.top/litv.php?id=litv-ftv17
龍華卡通,http://gat.bkpcp.top/litv.php?id=litv-longturn01
龍華電影,http://gat.bkpcp.top/litv.php?id=litv-longturn03
博斯魅力,http://gat.bkpcp.top/litv.php?id=litv-longturn04
博斯高球1,http://gat.bkpcp.top/litv.php?id=litv-longturn05
博斯高球2,http://gat.bkpcp.top/litv.php?id=litv-longturn06
博斯運動1,http://gat.bkpcp.top/litv.php?id=litv-longturn07
博斯運動2,http://gat.bkpcp.top/litv.php?id=litv-longturn08
博斯網球,http://gat.bkpcp.top/litv.php?id=litv-longturn09
博斯無限,http://gat.bkpcp.top/litv.php?id=litv-longturn10
龍華日韓,http://gat.bkpcp.top/litv.php?id=litv-longturn11
龍華偶像,http://gat.bkpcp.top/litv.php?id=litv-longturn12
博斯無限2,http://gat.bkpcp.top/litv.php?id=litv-longturn13
環宇新聞台,http://gat.bkpcp.top/litv.php?id=litv-longturn14
環宇新聞台灣台,http://gat.bkpcp.top/litv.php?id=litv-longturn15
亞洲旅遊台,http://gat.bkpcp.top/litv.php?id=litv-longturn17
龍華戲劇,http://gat.bkpcp.top/litv.php?id=litv-longturn18
Smart知識台,http://gat.bkpcp.top/litv.php?id=litv-longturn19
生活英語台,http://gat.bkpcp.top/litv.php?id=litv-longturn20
龍華經典,http://gat.bkpcp.top/litv.php?id=litv-longturn21
台灣戲劇台,http://gat.bkpcp.top/litv.php?id=litv-longturn22
凤凰电影,http://117.114.153.18:8180/TV00000000000000000072@HHZT
中天新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv009
东森新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv152
tvbs新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv072
寰宇新闻频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn14
非凡新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv010
闽镜新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv075
民视新闻频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv13
中视新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv074
华视新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv052
台视新闻频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv051
民视闽南频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv002
民视闽南频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv155
中视闽南频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv040
华视闽南频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv041
台视闽南频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv066
寰宇闽南频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn15
tvbs闽南频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv073
民视台湾频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv001
民视台湾频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv156
民视第一频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv003
民视旅游频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv07
民视影剧频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv09
民视综艺频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv004
中视菁采频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv064
中视经典频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv080
台视财经频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv056
公视戏剧频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv042
闽南戏剧频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn22
国际财经频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv104
东森财经频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv153
tvbs精采频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv067
tvbs欢乐频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv068
八大精彩频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv034
八大综艺频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv039
爱尔达娱乐台,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv070
靖洋戏剧频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv045
靖洋卡通频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv057
靖天卡通频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv044
靖天综合频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv046
靖天日本频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv047
靖天欢乐频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv054
靖天映画频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv055
靖天戏剧频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv058
靖天电影频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv061
靖天育乐频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv062
靖天国际频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv063
靖天资讯频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv065
龙华卡通频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn01
龙华日韩频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn11
龙华偶像频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn12
龙华电影频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn03
龙华戏剧频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn18
龙华经典频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn21
国会频道壹台,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv084
国会频道贰台,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv085
好消息壹频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv16
好消息贰频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv17
智林体育频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv101
博斯魅力频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn04
博斯网球频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn09
博斯高球壹台,http://gat.bkpcp.top/litv1.php?id=litv-longturn05
博斯高球贰台,http://gat.bkpcp.top/litv1.php?id=litv-longturn06
博斯运动壹台,http://gat.bkpcp.top/litv1.php?id=litv-longturn07
博斯运动贰台,http://gat.bkpcp.top/litv1.php?id=litv-longturn08
博斯无限壹台,http://gat.bkpcp.top/litv1.php?id=litv-longturn10
博斯无限贰台,http://gat.bkpcp.top/litv1.php?id=litv-longturn13
阿里郎频道台,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv079
达文西频道台,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv018
猪哥亮歌厅台,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv006
亚洲旅游频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn17
美国之音频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv03
半岛新闻频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv10
非凡商业频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv048
第壹商业频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv109
爱放动漫频道,http://gat.bkpcp.top/litv1.php?id=litv-ftv15
古典音乐频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv059
客家电视频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv043
华仁纪实频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv013
时尚运动频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv014
生活英语频道,http://gat.bkpcp.top/litv1.php?id=litv-longturn20
采昌影剧频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv049
数位电影频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv011
Amc电影频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv017
CAT电影频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv076
TRA体育频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv077
SMArt知识台,http://gat.bkpcp.top/litv1.php?id=litv-longturn19
GLO-Bet频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv016
TRACEU频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv082
MEZZOl频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv083
Ginx_TV频道,http://gat.bkpcp.top/litv1.php?id=4gtv-4gtv053
   
备选3,#genre#  
无线翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
无线星河国,http://php.jdshipin.com:8880/smt.php?id=Xinhe
千禧经典台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
TVB翡翠频道,http://cdn9.1689.us.kg/smt1.1.php?id=jade_twn
TVB华丽频道,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbjade
TVB星河频粤,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河频粤,http://cdn9.1689.us.kg/smt1.1.php?id=Xinhe
mytv千禧经典,http://cdn9.1689.us.kg/smt1.1.php?id=Tvbclassic
香港卫视频道,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
华丽翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
亚洲武侠,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB生活台,http://v2h.jdshipin.com/finance2/finance2.stream/chunklist_w102.m3u8
TVB星河,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
VIU TV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8

耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8


八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
AMC 电影,http://61.221.215.25:8800/hls/43/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
台湾频道,http://61.221.215.25:8800/hls/47/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
華視,rtmp://f13h.mine.nu/sat/tv111

探索,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
动漫,http://61.221.215.25:8800/hls/40/index.m3u8
壹電視新聞台,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1402273512.m3u8
ABC News,http://50.7.234.10:8278/abcnews_glo/playlist.m3u8?tid=MAEA6759929367599293&ct=19225&tsum=edd59704e2182262583ea5b0e1093b9d
AXN 台灣,http://50.7.234.10:8278/axn_twn/playlist.m3u8?tid=MA1A8358225083582250&ct=19193&tsum=105511aaad1c3ff86d7489e83e18b209
AXN 台灣,http://50.7.234.10:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb
BBC World News,http://50.7.234.10:8278/bbcnews_twn/playlist.m3u8?tid=ME2E9411781394117813&ct=19225&tsum=ffaa2caa60183eec89d730ed80b336d1
BBC World News,http://50.7.234.10:8278/bbcnews_twn/playlist.m3u8?tid=MF3F9344101593441015&ct=19254&tsum=ee2dfdc43081584c1c81ddf78256bf30
BaBy TV,http://50.7.234.10:8278/babytv_twn/playlist.m3u8?tid=MB3B7827650178276501&ct=18393&tsum=27fb0219125df6a523b97248cdf16d1b
BaBy TV,http://50.7.234.10:8278/babytv_twn/playlist.m3u8?tid=m7ab1b92a1306&ct=18335&tsum=57086eb57e1cc0c75ba08c75acab2406
Bloomberg,http://50.7.234.10:8278/bloomberg_twn/playlist.m3u8?tid=MBDB5111864051118640&ct=19254&tsum=20e267ffc313070f5fff457700929457
Bloomberg,http://50.7.234.10:8278/bloomberg_twn/playlist.m3u8?tid=MD2D8088860380888603&ct=19225&tsum=ea1c6a2c09cef99386e1768a4ff4c61c
CBS HD,http://50.7.234.10:8278/cbshd_glo/playlist.m3u8?tid=MA1A7337105773371057&ct=19254&tsum=89d432f03b1b50b68b7bace382dc13ac
CBS News,http://50.7.234.10:8278/cbsn_glo/playlist.m3u8?tid=ME2E7003518970035189&ct=19225&tsum=c1cc67ff59df6d6f608a400760be0bda
CI 罪案偵緝,http://50.7.234.10:8278/ci_twn/playlist.m3u8?tid=m2d09f7473c8214224973&ct=17877&tsum=eb2ddbfed683e40621e2b023bf017892
CN 卡通頻道,http://50.7.234.10:8278/momo1_twn/playlist.m3u8?ct=19225&tid=MA0A4898983648989836&tsum=bd109117d126916f203880b1f2063d5e
CN 卡通頻道,http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=MA0A4898983648989836&ct=19225&tsum=bd109117d126916f203880b1f2063d5e
CN 卡通頻道,http://50.7.234.10:8278/momo1_twn/playlist.m3u8?tid=MDCD8337337283373372&ct=18393&tsum=3744c35f02ab2207fb7dbbcb450f02d6
CNA,http://50.7.234.10:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
CNA,http://50.7.234.10:8278/cna/playlist.m3u8?tid=m75c258e8db6c&ct=18336&tsum=72391487028dc68a70d050b29c3654ee
CNBC,http://50.7.234.10:8278/cnbc_twn/playlist.m3u8?tid=MA5A9732497897324978&ct=19225&tsum=268e38e98d745f914c001c83d98b4b60
CNBC,http://50.7.234.10:8278/cnbc_twn/playlist.m3u8?tid=MCBC5251518852515188&ct=19254&tsum=37bd48b924a593e126344eae8baec162
Cinemax,http://50.7.234.10:8278/cinemax_twn/playlist.m3u8?tid=MCEC1614519816145198&ct=19193&tsum=e635ddeeb683b5cbcda1319d0cc18f84
Cinemax,http://50.7.234.10:8278/cinemax_twn/playlist.m3u8?tid=MF6F1142326311423263&ct=19254&tsum=716939f2b6d75d0bb83a4c780e00dbd3
Cinemax,http://50.7.234.10:8278/cinemax_twn/playlist.m3u8?tid=MFEF8256939882569398&ct=19225&tsum=b6faed73a920c75f873a0c8f511eeba2
ELEVEN 體育1台,http://50.7.234.10:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
ELEVEN 體育1台,http://50.7.234.10:8278/golfchannel_twn/playlist.m3u8?tid=m43df9270caf7&ct=18335&tsum=3bcc02e810e7073b86bb40d392e95f23
Fox News,http://50.7.234.10:8278/foxnews_twn/playlist.m3u8?tid=MC6C3693629036936290&ct=19225&tsum=f5a714cff126a87d446c0613d9e80e14
France24*,http://50.7.234.10:8278/france24_twn/playlist.m3u8?tid=MD8D3999259739992597&ct=19225&tsum=f842be32f837e71c7df73d173c6705b1
HBO HD,http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=MBBB7425808074258080&ct=19193&tsum=a0bdd395bfc4cf07d9414d5372f59ad2
HBO HD,http://50.7.234.10:8278/hbohd_twn/playlist.m3u8?tid=m8d785f4e022616401837&ct=17877&tsum=56e767abfc65234db52b017576b00403
HBO 原創钜獻,http://50.7.234.10:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
HBO 原創钜獻,http://50.7.234.10:8278/hbosignature_twn/playlist.m3u8?tid=m48ee99a5dacb15948906&ct=17874&tsum=3d127801d49fa098b4118400117b4fbb
HBO 家庭,http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=18186902&ct=17988&&tsum=7a21abab0a5912afb0ebc01db111e59f
HBO 家庭,http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=MFCF7312728573127285&ct=18393&tsum=bc4d3db9ca83c3765cc75512a1bbbbe3
HBO 家庭,http://50.7.234.10:8278/fyi_twn/playlist.m3u8?tid=m99b80124e3b4&ct=18337&tsum=73f6f540497de9a5615b9bd55bec8853
HBO 強檔巨獻,http://50.7.234.10:8278/hbohead_twn/playlist.m3u8?tid=MCDC6663932966639329&ct=19193&tsum=6999a99699b097f3af2ef550e5c81f93
RHK31,http://50.7.234.10:8278/rhk31_twn/playlist.m3u8?tid=MA6A6225600662256006&ct=19249&tsum=7b0adccccff4fded44e906e9d848ee35
RHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MDBD4704174447041744&ct=19249&tsum=763ebe53fc33677d02ebf83b4d558d33
RTHK31,http://50.7.234.10:8278/rhk31_twn/playlist.m3u8?tid=MEFE5444496454444964&ct=19234&tsum=d47d918a346b323bcbbbce0dac0192c5
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MBCB4455322944553229&ct=19226&tsum=60bac13753ada5abc8873783d6611ebd
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MD9D3680764436807644&ct=19234&tsum=6c3d17c15f8d4a4a0537ef1cb7c1cc45
RTHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=m941409fa5c86&ct=18336&tsum=af847919dbe19ba95dbe614c6cfe2a10
TLC 旅遊生活,http://50.7.234.10:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TLC 旅遊生活,http://50.7.234.10:8278/tlc_twn/playlist.m3u8?tid=ME1E5068508050685080&ct=19234&tsum=792da233e8fd44ab7b013a6faee25edf
TVB J2,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=MA8A1176878411768784&ct=19225&tsum=fea41bb592165942b9971148376f8b70
TVB J2,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=ME0E4382171043821710&ct=19237&tsum=6f10351124a4eb90780b2f84b2c4d349
TVBS HD,http://50.7.234.10:8278/tvbs/playlist.m3u8?tid=MDED5111960351119603&ct=19226&tsum=49931e2d3885c468d56ffae2c2db9e6e
TVBS HD,http://50.7.234.10:8278/tvbs/playlist.m3u8?tid=ME2E6545230665452306&ct=19234&tsum=ff0df01c2935843c8c4543428728ce28
TVBS新聞,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MA4A2233260122332601&ct=19249&tsum=513a9dcb42fa8b98e1792d513dd3e2ee
TVBS新聞,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MB6B3640782836407828&ct=19234&tsum=315ac9a0876bc361c6715ac6d5a96777
TVBS新聞,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MC3C9358473393584733&ct=19193&tsum=38970ab977b9e318cbead37db4134eb8
TVBS新聞,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MECE3233774032337740&ct=19225&tsum=47a22a993d8e9b29582dfde5631c78b0
TVBS新聞,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MEFE5283322452833224&ct=19226&tsum=5f4e9bb0782ab3aae36328763cba2ffd
TVBS新聞,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=m4a218f9aa395&ct=18335&tsum=363605ee081cb965cc0385c3f855a7e3
TVBS歡樂台,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219
TVBS歡樂台,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c
TVBS歡樂台,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MBCB7220883472208834&ct=19234&tsum=82bece8e29754b899ffb60e5246dfc74
TVBS歡樂台,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MC8C2318787923187879&ct=19193&tsum=394d2b9af3df7846e2cdc60d69dd4219
ViuTV6,http://50.7.234.10:8278/viusix_twn/playlist.m3u8?tid=MD7D9950629799506297&ct=19234&tsum=83ba3013be3e325b775bcd348b38eab1
三立台灣,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?ct=17874&tid=m92ccadc4dc3718157816&tsum=3570a8198ca0fb7ebb803807e38b33fb
三立台灣,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MBFB2351438523514385&ct=19193&tsum=15393958be0bf6c0905bbb578dad1240
三立台灣,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MD3D6272113862721138&ct=19344&tsum=67db4abe16d57b8ac1ca573eab42c5e4
三立台灣,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=m92ccadc4dc3718157816&ct=17874&tsum=3570a8198ca0fb7ebb803807e38b33fb
三立戲劇,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
三立戲劇,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?tid=MA8A4626080046260800&ct=19053&tsum=205a453781925ebfb8996c1db8d4ed59
三立戲劇,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?tid=MBDB8405357084053570&ct=19226&tsum=78944c0951d21a699e46fff4318a3799
三立戲劇,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?tid=MC3C7351075373510753&ct=19249&tsum=f70fc544635e38b2fd7b4bb39899df0e
三立戲劇,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?tid=MCFC5174201151742011&ct=19193&tsum=27477ddeec029345da276c2c903f09c2
三立都會,http://50.7.234.10:8278/sanlidouhui_twn/playlist.m3u8?tid=md028b33ea0f7&ct=19361&tsum=1930e4b2cfbbd2f9f821af1c41e8d18d
中天亞洲,http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=MBAB5565131955651319&ct=19249&tsum=6c292a6f51658779ced6a108f779ed35
中天亞洲,http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=MBDB2043146120431461&ct=19234&tsum=ba6deb1dd785ef48ec39eda87a905fb6
中天亞洲,http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=MC3C8838319088383190&ct=19226&tsum=6eaf7a477dd08b06a5dc54b4c05e52e1
中天亞洲,http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=MFFF9983745599837455&ct=19193&tsum=ee61e179a8c619a076c515514d68e24e
中天亞洲,http://50.7.234.10:8278/ctiasia_twn/playlist.m3u8?tid=mfc2c5bc6c101&ct=18335&tsum=d074a602fcd98718afeb8fc9a18fa964
中天娛樂,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=MA8A3069789530697895&ct=19193&tsum=20c49fe9e15ad366c6e32b141f03bf8a
中天娛樂,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
中天娛樂,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=MDED1780059017800590&ct=19226&tsum=4d05ea700aa8fd436b51ce703680e674
中天娛樂,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=m6780c60bd34a13540795&ct=17874&tsum=06089e289a460b0685447b7656d550e3
中天綜合,http://50.7.234.10:8278/ctizhonghe/playlist.m3u8?ct=19193&tid=MBBB1520797915207979&tsum=3a6f7f0c591c2ec6678d51b741f290b2
中天綜合,http://50.7.234.10:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2
中天綜合,http://50.7.234.10:8278/ctizhonghe/playlist.m3u8?tid=m85005aeec85b14021104&ct=17874&tsum=69f19f4b12ab79d2ee683b28cdb1c8ca
中視 HD,http://50.7.234.10:8278/zhongshihd_twn/playlist.m3u8?ct=19226&tid=MB8B7313326473133264&tsum=ae7506028e559f3a6e2a3519b2f6a91e
中視 HD,http://50.7.234.10:8278/zhongshihd_twn/playlist.m3u8?tid=MB4B2404962324049623&ct=19193&tsum=671b112a447ed494ae6219c14d0fab93
中視 HD,http://50.7.234.10:8278/zhongshihd_twn/playlist.m3u8?tid=MB8B7313326473133264&ct=19226&tsum=ae7506028e559f3a6e2a3519b2f6a91e
中視 HD,http://50.7.234.10:8278/zhongshihd_twn/playlist.m3u8?tid=MBDB6720263767202637&ct=19249&tsum=edd778f298b53c39b3b9706700032605
中視新聞,http://50.7.234.10:8278/ca73a13c37/playlist.m3u8?tid=mee3f06f682eb&ct=18335&tsum=7491cceca17c1e2af05824583855f8bd
中視新聞,http://50.7.234.10:8278/zhongshinews_twn/playlist.m3u8?tid=MD0D3377711133777111&ct=19249&tsum=ffaee3fe7040c96643b3c7f12bf2de8d
