凤凰传奇之悠哉三打狗子明,#genre#
广州竞赛高清,http://58.252.12.164:8000/udp/239.253.43.75:5146
南国都市 4K,http://58.252.12.164:8000/udp/239.253.43.99:5146
深圳卫视高清,http://58.252.12.164:8000/udp/239.77.1.3:5146
深圳卫视高清,http://58.252.12.164:8000/udp/239.77.1.148:5146
深圳卫视高清,http://58.252.12.164:8000/udp/239.77.0.92:5146
深圳卫视超清,http://58.252.12.164:8000/udp/239.77.0.130:5146
深圳都市频道高清,http://58.252.12.164:8000/udp/239.77.1.176:5146
深圳都市频道高清,http://58.252.12.164:8000/udp/239.77.1.124:5146
深圳电视剧频道高清,http://58.252.12.164:8000/udp/239.77.1.177:5146
深圳电视剧频道高清,http://58.252.12.164:8000/udp/239.77.1.125:5146
深圳财经生活高清,http://58.252.12.164:8000/udp/239.77.1.242:5146
深圳娱乐频道高清,http://58.252.12.164:8000/udp/239.77.1.243:5146
深圳体育健康高清,http://58.252.12.164:8000/udp/239.77.1.128:5146
深圳体育健康高清,http://58.252.12.164:8000/udp/239.77.1.140:5146
深圳少儿频道高清,http://58.252.12.164:8000/udp/239.77.1.244:5146
深圳公共频道高清,http://58.252.12.164:8000/udp/239.77.1.178:5146
深圳公共频道高清,http://58.252.12.164:8000/udp/239.77.1.126:5146
深圳宝安频道高清,http://58.252.12.164:8000/udp/239.77.1.67:5146
深圳龙岗频道高清,http://58.252.12.164:8000/udp/239.77.1.223:5146
深圳东部频道高清,http://58.252.12.164:8000/udp/239.77.1.224:5146
深圳众创TV高清,http://58.252.12.164:8000/udp/239.77.1.247:5146
深圳移动电视,http://58.252.12.164:8000/udp/239.77.1.175:5146
深圳宜和购物高清,http://58.252.12.164:8000/udp/239.77.1.87:5146
韶关新闻综合高清,http://58.252.12.164:8000/udp/239.77.0.117:5146
韶关绿色生活高清,http://58.252.12.164:8000/udp/239.77.0.119:5146
湛江新闻综合高清,http://58.252.12.164:8000/udp/239.77.0.141:5146
湛江公共高清,http://58.252.12.164:8000/udp/239.77.0.140:5146
揭阳综合高清,http://58.252.12.164:8000/udp/239.77.0.229:5146
揭阳生活高清,http://58.252.12.164:8000/udp/239.77.0.251:5146
汕尾新闻综合高清,http://58.252.12.164:8000/udp/239.77.0.25:5146
汕尾文化生活高清,http://58.252.12.164:8000/udp/239.77.0.187:5146
江门综合高清,http://58.252.12.164:8000/udp/239.77.0.201:5146
江门侨乡生活高清,http://58.252.12.164:8000/udp/239.77.0.202:5146
江门教育高清,http://58.252.12.164:8000/udp/239.77.0.203:5146
HZTV-1高清,http://58.252.12.164:8000/udp/239.77.1.232:5146
HZTV-2高清,http://58.252.12.164:8000/udp/239.77.1.233:5146
珠海-1高清,http://58.252.12.164:8000/udp/239.77.0.155:5146
珠海-2高清,http://58.252.12.164:8000/udp/239.77.0.154:5146
肇庆综合高清,http://58.252.12.164:8000/udp/239.253.43.1:5146
肇庆生活服务高清,http://58.252.12.164:8000/udp/239.253.43.2:5146
河源综合高清,http://58.252.12.164:8000/udp/239.253.43.213:5146
河源公共高清,http://58.252.12.164:8000/udp/239.253.43.214:5146
清远新闻综合高清,http://58.252.12.164:8000/udp/239.253.43.33:5146
清远文旅生活高清,http://58.252.12.164:8000/udp/239.253.43.34:5146
云浮综合高清,http://58.252.12.164:8000/udp/239.77.0.253:5146
云浮文旅高清,http://58.252.12.164:8000/udp/239.77.0.254:5146
茂名综合高清,http://58.252.12.164:8000/udp/239.77.0.206:5146
茂名公共高清,http://58.252.12.164:8000/udp/239.77.0.207:5146
汕头综合高清,http://58.252.12.164:8000/udp/239.77.1.130:5146
汕头综合高清,http://58.252.12.164:8000/udp/239.253.43.45:5146
汕头经济生活高清,http://58.252.12.164:8000/udp/239.77.1.131:5146
汕头经济生活高清,http://58.252.12.164:8000/udp/239.253.43.46:5146
汕头文旅体育高清,http://58.252.12.164:8000/udp/239.77.1.132:5146
汕头文旅体育高清,http://58.252.12.164:8000/udp/239.253.43.47:5146
佛山公共高清,http://58.252.12.164:8000/udp/239.253.43.53:5146
佛山南海高清,http://58.252.12.164:8000/udp/239.253.43.54:5146
佛山顺德高清,http://58.252.12.164:8000/udp/239.253.43.55:5146
佛山影视高清,http://58.252.12.164:8000/udp/239.253.43.56:5146
佛山综合高清,http://58.252.12.164:8000/udp/239.253.43.57:5146
东莞新闻综合高清,http://58.252.12.164:8000/udp/239.253.43.104:5146
东莞生活资讯高清,http://58.252.12.164:8000/udp/239.253.43.105:5146
中山综合高清,http://58.252.12.164:8000/udp/239.253.43.62:5146
香山文化高清,http://58.252.12.164:8000/udp/239.253.43.63:5146
中山教育高清,http://58.252.12.164:8000/udp/239.253.43.64:5146
徐闻综合高清,http://58.252.12.164:8000/udp/239.253.43.112:5146
CCTV-1高清,http://58.252.12.164:8000/udp/239.77.1.17:5146
CCTV-1高清,http://58.252.12.164:8000/udp/239.77.1.144:5146
CCTV-1高清(CCTV -1综合高清),http://58.252.12.164:8000/udp/239.77.0.86:5146
CCTV-1超清,http://58.252.12.164:8000/udp/239.77.0.129:5146
CCTV-2高清,http://58.252.12.164:8000/udp/239.77.1.158:5146
CCTV-2高清 (CAVS),http://58.252.12.164:8000/udp/239.253.43.17:5146
CCTV-2高清测试(CCTV -2财经高清),http://58.252.12.164:8000/udp/239.77.0.137:5146
CCTV-3高清,http://58.252.12.164:8000/udp/239.77.0.169:5146
CCTV-3超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.175:5146
CCTV-4高清,http://58.252.12.164:8000/udp/239.77.1.163:5146
CCTV-4高清,http://58.252.12.164:8000/udp/239.77.1.166:5146
CCTV-4高清,http://58.252.12.164:8000/udp/239.77.0.78:5146
CCTV-5高清,http://58.252.12.164:8000/udp/239.77.0.170:5146
CCTV-5超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.177:5146
CCTV-5+高清,http://58.252.12.164:8000/udp/239.77.0.87:5146
CCTV-5+高清,http://58.252.12.164:8000/udp/239.77.1.31:5146
CCTV-5+高清,http://58.252.12.164:8000/udp/239.77.1.147:5146
CCTV-6高清,http://58.252.12.164:8000/udp/239.77.0.171:5146
CCTV-6超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.178:5146
CCTV-7高清,http://58.252.12.164:8000/udp/239.77.1.159:5146
CCTV-7高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.167:5146
CCTV-7高清测试(CCTV -7军事农业高清),http://58.252.12.164:8000/udp/239.77.0.138:5146
CCTV-8高清,http://58.252.12.164:8000/udp/239.77.0.172:5146
CCTV-8超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.181:5146
CCTV-9高清,http://58.252.12.164:8000/udp/239.77.1.160:5146
CCTV-9高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.168:5146
CCTV-9高清测试,http://58.252.12.164:8000/udp/239.77.0.135:5146
CCTV-10高清,http://58.252.12.164:8000/udp/239.77.1.113:5146
CCTV-10高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.169:5146
CCTV-10高清测试(CCTV-10科教高清),http://58.252.12.164:8000/udp/239.77.0.134:5146
CCTV-11高清,http://58.252.12.164:8000/udp/239.77.1.238:5146
CCTV-12高清,http://58.252.12.164:8000/udp/239.77.1.109:5146
CCTV-12高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.170:5146
CCTV-12高清测试,http://58.252.12.164:8000/udp/239.77.0.136:5146
CCTV-13高清,http://58.252.12.164:8000/udp/239.77.0.188:5146
CCTV-13高清,http://58.252.12.164:8000/udp/239.253.43.196:5146
CCTV-14高清,http://58.252.12.164:8000/udp/239.77.1.161:5146
CCTV-14高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.171:5146
CCTV-14高清测试,http://58.252.12.164:8000/udp/239.77.0.133:5146
CCTV-15高清,http://58.252.12.164:8000/udp/239.77.1.239:5146
CCTV-16高清,http://58.252.12.164:8000/udp/239.77.0.165:5146
CCTV-16高清,http://58.252.12.164:8000/udp/239.77.1.76:5146
CCTV-16 4K,http://58.252.12.164:8000/udp/239.77.1.98:5146
CCTV-17高清,http://58.252.12.164:8000/udp/239.77.1.121:5146
CCTV-17农业高清,http://58.252.12.164:8000/udp/239.77.0.198:5146
CCTV-4K 4K,http://58.252.12.164:8000/udp/239.77.0.194:5146
CCTV-4K 4K50p,http://58.252.12.164:8000/udp/239.77.0.174:5146
CGTN英语高清,http://58.252.12.164:8000/udp/239.77.0.199:5146
CGTN西班牙语高清,http://58.252.12.164:8000/udp/239.77.0.221:5146
CGTN法语高清,http://58.252.12.164:8000/udp/239.77.0.228:5146
CGTN阿拉伯语高清,http://58.252.12.164:8000/udp/239.253.43.200:5146
CGTN俄语高清,http://58.252.12.164:8000/udp/239.253.43.201:5146
湖南卫视高清,http://58.252.12.164:8000/udp/239.77.1.5:5146
湖南卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.129:5146
湖南卫视高清,http://58.252.12.164:8000/udp/239.77.0.88:5146
湖南卫视超清,http://58.252.12.164:8000/udp/239.77.0.127:5146
浙江卫视高清,http://58.252.12.164:8000/udp/239.77.1.33:5146
浙江卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.150:5146
浙江卫视高清,http://58.252.12.164:8000/udp/239.77.0.89:5146
浙江卫视超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.125:5146
江苏卫视高清,http://58.252.12.164:8000/udp/239.77.1.18:5146
江苏卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.149:5146
江苏卫视高清,http://58.252.12.164:8000/udp/239.77.0.90:5146
江苏卫视超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.126:5146
东方卫视高清,http://58.252.12.164:8000/udp/239.77.1.218:5146
东方卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.156:5146
东方卫视高清,http://58.252.12.164:8000/udp/239.77.0.98:5146
安徽卫视高清,http://58.252.12.164:8000/udp/239.77.1.92:5146
安徽卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.157:5146
安徽卫视高清,http://58.252.12.164:8000/udp/239.77.0.183:5146
北京卫视高清,http://58.252.12.164:8000/udp/239.77.1.4:5146
北京卫视高清,http://58.252.12.164:8000/udp/239.77.1.151:5146
北京卫视高清,http://58.252.12.164:8000/udp/239.77.0.91:5146
天津卫视高清,http://58.252.12.164:8000/udp/239.77.1.141:5146
天津卫视高清,http://58.252.12.164:8000/udp/239.77.1.182:5146
天津卫视高清,http://58.252.12.164:8000/udp/239.77.0.97:5146
天津卫视超清,http://58.252.12.164:8000/udp/239.77.0.131:5146
山东卫视高清,http://58.252.12.164:8000/udp/239.77.1.142:5146
山东卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.153:5146
山东卫视高清,http://58.252.12.164:8000/udp/239.77.0.94:5146
山东卫视超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.132:5146
江西卫视高清,http://58.252.12.164:8000/udp/239.77.1.219:5146
江西卫视高清,http://58.252.12.164:8000/udp/239.77.0.149:5146
湖北卫视高清,http://58.252.12.164:8000/udp/239.77.1.93:5146
湖北卫视高清,http://58.252.12.164:8000/udp/239.77.1.174:5146
湖北卫视高清,http://58.252.12.164:8000/udp/239.77.0.95:5146
湖北卫视超清,http://58.252.12.164:8000/udp/239.77.0.128:5146
辽宁卫视高清,http://58.252.12.164:8000/udp/239.77.1.103:5146
辽宁卫视 高清,http://58.252.12.164:8000/udp/239.77.0.123:5146
辽宁卫视超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.161:5146
黑龙江卫视高清,http://58.252.12.164:8000/udp/239.77.1.6:5146
黑龙江卫视高清,http://58.252.12.164:8000/udp/239.77.1.179:5146
黑龙江卫视高清,http://58.252.12.164:8000/udp/239.77.0.93:5146
黑龙江卫视超清,http://58.252.12.164:8000/udp/239.77.0.124:5146
贵州卫视高清,http://58.252.12.164:8000/udp/239.77.1.221:5146
贵州卫视高清,http://58.252.12.164:8000/udp/239.77.0.230:5146
四川卫视高清,http://58.252.12.164:8000/udp/239.77.1.215:5146
四川卫视高清,http://58.252.12.164:8000/udp/239.77.0.159:5146
四川卫视超清 (CAVS),http://58.252.12.164:8000/udp/239.77.0.163:5146
河南卫视高清,http://58.252.12.164:8000/udp/239.77.1.229:5146
河南卫视高清,http://58.252.12.164:8000/udp/239.77.0.17:5146
云南卫视高清,http://58.252.12.164:8000/udp/239.253.43.37:5146
云南卫视高清,http://58.252.12.164:8000/udp/239.253.43.100:5146
重庆卫视高清,http://58.252.12.164:8000/udp/239.77.1.162:5146
重庆卫视高清 (CAVS),http://58.252.12.164:8000/udp/239.77.1.210:5146
重庆卫视高清,http://58.252.12.164:8000/udp/239.77.0.182:5146
河北卫视高清,http://58.252.12.164:8000/udp/239.77.1.214:5146
河北卫视高清,http://58.252.12.164:8000/udp/239.77.0.148:5146
东南卫视高清,http://58.252.12.164:8000/udp/239.77.1.104:5146
福建东南卫视高清,http://58.252.12.164:8000/udp/239.77.0.146:5146
广西卫视高清,http://58.252.12.164:8000/udp/239.253.43.36:5146
广西卫视高清,http://58.252.12.164:8000/udp/239.77.0.139:5146
吉林卫视高清,http://58.252.12.164:8000/udp/239.77.1.111:5146
吉林卫视高清,http://58.252.12.164:8000/udp/239.77.0.150:5146
陕西卫视,http://58.252.12.164:8000/udp/239.77.0.68:5146
陕西卫视,http://58.252.12.164:8000/udp/239.77.1.54:5146
山西卫视,http://58.252.12.164:8000/udp/239.77.0.69:5146
山西卫视,http://58.252.12.164:8000/udp/239.77.1.74:5146
内蒙古卫视,http://58.252.12.164:8000/udp/239.77.0.70:5146
内蒙古卫视,http://58.252.12.164:8000/udp/239.77.1.55:5146
青海卫视,http://58.252.12.164:8000/udp/239.77.0.71:5146
青海卫视,http://58.252.12.164:8000/udp/239.77.1.70:5146
海南卫视高清,http://58.252.12.164:8000/udp/239.253.43.35:5146
海南卫视高清,http://58.252.12.164:8000/udp/239.253.43.101:5146
宁夏卫视,http://58.252.12.164:8000/udp/239.77.0.73:5146
宁夏卫视,http://58.252.12.164:8000/udp/239.77.1.47:5146
西藏卫视,http://58.252.12.164:8000/udp/239.77.0.74:5146
西藏卫视,http://58.252.12.164:8000/udp/239.77.1.49:5146
新疆卫视,http://58.252.12.164:8000/udp/239.77.0.75:5146
新疆卫视,http://58.252.12.164:8000/udp/239.77.1.53:5146
甘肃卫视高清,http://58.252.12.164:8000/udp/239.77.0.189:5146
兵团卫视,http://58.252.12.164:8000/udp/239.77.0.77:5146
兵团卫视,http://58.252.12.164:8000/udp/239.77.1.80:5146
厦门卫视,http://58.252.12.164:8000/udp/239.77.0.96:5146
三沙卫视高清,http://58.252.12.164:8000/udp/239.253.43.113:5146
吉林延边卫视,http://58.252.12.164:8000/udp/239.77.0.10:5146
延边卫视,http://58.252.12.164:8000/udp/239.77.1.99:5146
兵器科技高清,http://58.252.12.164:8000/udp/239.253.43.18:5146
兵器科技高清,http://58.252.12.164:8000/udp/239.253.43.9:5146
电视指南高清,http://58.252.12.164:8000/udp/239.253.43.19:5146
电视指南高清,http://58.252.12.164:8000/udp/239.253.43.10:5146
风云足球高清,http://58.252.12.164:8000/udp/239.253.43.20:5146
风云足球高清,http://58.252.12.164:8000/udp/239.253.43.14:5146
央视台球高清,http://58.252.12.164:8000/udp/239.253.43.21:5146
央视台球高清,http://58.252.12.164:8000/udp/239.253.43.11:5146
高尔夫网球高清,http://58.252.12.164:8000/udp/239.253.43.22:5146
高尔夫网球高清,http://58.252.12.164:8000/udp/239.253.43.12:5146
女性时尚高清,http://58.252.12.164:8000/udp/239.253.43.23:5146
女性时尚高清,http://58.252.12.164:8000/udp/239.253.43.8:5146
世界地理高清,http://58.252.12.164:8000/udp/239.253.43.24:5146
世界地理高清,http://58.252.12.164:8000/udp/239.253.43.7:5146
怀旧剧场高清,http://58.252.12.164:8000/udp/239.253.43.25:5146
怀旧剧场高清,http://58.252.12.164:8000/udp/239.253.43.5:5146
风云剧场高清,http://58.252.12.164:8000/udp/239.253.43.26:5146
风云剧场高清,http://58.252.12.164:8000/udp/239.253.43.16:5146
央视文化精品高清,http://58.252.12.164:8000/udp/239.253.43.27:5146
央视文化精品高清,http://58.252.12.164:8000/udp/239.253.43.13:5146
第一剧场高清,http://58.252.12.164:8000/udp/239.253.43.28:5146
第一剧场高清,http://58.252.12.164:8000/udp/239.253.43.15:5146
风云音乐高清,http://58.252.12.164:8000/udp/239.253.43.29:5146
风云音乐高清,http://58.252.12.164:8000/udp/239.253.43.6:5146
老故事,http://58.252.12.164:8000/udp/239.77.0.220:5146
老故事,http://58.252.12.164:8000/udp/239.77.1.197:5146
中学生,http://58.252.12.164:8000/udp/239.77.1.195:5146
发现之旅,http://58.252.12.164:8000/udp/239.77.1.112:5146
CHC高清电影,http://58.252.12.164:8000/udp/239.77.0.27:5146
卡酷少儿,http://58.252.12.164:8000/udp/239.77.0.79:5146
卡酷少儿,http://58.252.12.164:8000/udp/239.77.1.50:5146
金鹰卡通,http://58.252.12.164:8000/udp/239.77.0.80:5146
金鹰卡通,http://58.252.12.164:8000/udp/239.77.1.52:5146
金鹰卡通高清,http://58.252.12.164:8000/udp/239.77.0.164:5146
哈哈炫动,http://58.252.12.164:8000/udp/239.77.0.81:5146
哈哈炫动,http://58.252.12.164:8000/udp/239.77.1.139:5146
优漫卡通,http://58.252.12.164:8000/udp/239.77.0.222:5146
优漫卡通,http://58.252.12.164:8000/udp/239.77.1.79:5146
CETV-1高清,http://58.252.12.164:8000/udp/239.77.1.222:5146
中国教育-1高清,http://58.252.12.164:8000/udp/239.77.0.200:5146
CETV-2,http://58.252.12.164:8000/udp/239.77.0.28:5146
CETV-2,http://58.252.12.164:8000/udp/239.77.1.69:5146
CETV-4高清,http://58.252.12.164:8000/udp/239.77.1.200:5146
CETV-4高清,http://58.252.12.164:8000/udp/239.253.43.40:5146
CETV-4高清,http://58.252.12.164:8000/udp/239.253.43.114:5146
早期教育高清,http://58.252.12.164:8000/udp/239.77.0.180:5146
山东教育,http://58.252.12.164:8000/udp/239.77.0.83:5146
山东教育卫视,http://58.252.12.164:8000/udp/239.77.1.35:5146
财富天下,http://58.252.12.164:8000/udp/239.77.0.113:5146
财富天下,http://58.252.12.164:8000/udp/239.77.1.81:5146
中国交通,http://58.252.12.164:8000/udp/239.77.1.249:5146
中国天气,http://58.252.12.164:8000/udp/239.77.1.143:5146
茶,http://58.252.12.164:8000/udp/239.77.0.15:5146
茶频道高清,http://58.252.12.164:8000/udp/239.77.1.207:5146
快乐垂钓,http://58.252.12.164:8000/udp/239.77.0.145:5146
快乐垂钓高清,http://58.252.12.164:8000/udp/239.77.1.119:5146
金鹰纪实高清,http://58.252.12.164:8000/udp/239.77.1.217:5146
金鹰纪实高清测试,http://58.252.12.164:8000/udp/239.77.0.160:5146
金鹰纪实超清测试 (CAVS),http://58.252.12.164:8000/udp/239.77.0.162:5146
上海纪实高清,http://58.252.12.164:8000/udp/239.77.1.216:5146
上海纪实高清,http://58.252.12.164:8000/udp/239.77.0.147:5146
环球奇观,http://58.252.12.164:8000/udp/239.77.0.224:5146
环球奇观,http://58.252.12.164:8000/udp/239.77.1.198:5146
书画频道,http://58.252.12.164:8000/udp/239.77.1.115:5146
优优宝贝,http://58.252.12.164:8000/udp/239.77.1.193:5146
优优宝贝,http://58.252.12.164:8000/udp/239.253.43.39:5146
中华特产,http://58.252.12.164:8000/udp/239.77.1.204:5146
四海钓鱼,http://58.252.12.164:8000/udp/239.77.1.137:5146
环球旅游,http://58.252.12.164:8000/udp/239.77.1.202:5146
生态环境,http://58.252.12.164:8000/udp/239.77.1.201:5146
生态环境,http://58.252.12.164:8000/udp/239.253.43.42:5146
车迷频道,http://58.252.12.164:8000/udp/239.77.1.203:5146
车迷频道,http://58.252.12.164:8000/udp/239.253.43.41:5146
新动漫,http://58.252.12.164:8000/udp/239.77.1.136:5146
游戏竞技,http://58.252.12.164:8000/udp/239.77.0.211:5146
靓妆,http://58.252.12.164:8000/udp/239.77.0.212:5146
靓妆,http://58.252.12.164:8000/udp/239.77.1.118:5146
求索纪录高清,http://58.252.12.164:8000/udp/239.77.0.21:5146
求索生活高清,http://58.252.12.164:8000/udp/239.77.0.153:5146
梨园,http://58.252.12.164:8000/udp/239.77.0.210:5146
梨园频道高清,http://58.252.12.164:8000/udp/239.77.1.100:5146
武术世界,http://58.252.12.164:8000/udp/239.77.0.216:5146
武术世界高清,http://58.252.12.164:8000/udp/239.77.1.108:5146
文物宝库,http://58.252.12.164:8000/udp/239.77.0.227:5146
文物宝库高清,http://58.252.12.164:8000/udp/239.77.1.120:5146
国学,http://58.252.12.164:8000/udp/239.77.0.226:5146
国学频道,http://58.252.12.164:8000/udp/239.77.1.105:5146
先锋乒羽,http://58.252.12.164:8000/udp/239.77.1.208:5146
汽摩,http://58.252.12.164:8000/udp/239.77.0.209:5146
汽摩,http://58.252.12.164:8000/udp/239.77.1.205:5146
天元围棋,http://58.252.12.164:8000/udp/239.253.43.98:5146
证券服务,http://58.252.12.164:8000/udp/239.77.1.135:5146
证券服务,http://58.252.12.164:8000/udp/239.253.43.58:5146
IPTV1,http://58.252.12.164:8000/udp/239.77.1.75:5146
IPTV2,http://58.252.12.164:8000/udp/239.77.1.63:5146
爱综艺,http://58.252.12.164:8000/udp/239.77.0.107:5146
爱综艺,http://58.252.12.164:8000/udp/239.77.1.78:5146
IPTV3,http://58.252.12.164:8000/udp/239.77.1.64:5146
IPTV4,http://58.252.12.164:8000/udp/239.77.1.56:5146
爱体育,http://58.252.12.164:8000/udp/239.77.0.108:5146
爱体育,http://58.252.12.164:8000/udp/239.77.1.77:5146
爱体育高清,http://58.252.12.164:8000/udp/239.77.0.176:5146
爱体育高清,http://58.252.12.164:8000/udp/239.77.1.116:5146
爱电影,http://58.252.12.164:8000/udp/239.77.0.103:5146
爱电影,http://58.252.12.164:8000/udp/239.77.1.138:5146
爱大剧,http://58.252.12.164:8000/udp/239.77.0.105:5146
爱大剧,http://58.252.12.164:8000/udp/239.77.1.82:5146
IPTV谍战剧场,http://58.252.12.164:8000/udp/239.77.0.99:5146
IPTV谍战剧场,http://58.252.12.164:8000/udp/239.77.1.83:5146
IPTV相声小品,http://58.252.12.164:8000/udp/239.77.0.100:5146
